InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
501190,P45435,Wireless Mouse,6,31/12/2010 02:40:00 PM,4.77,10400,Singapore
501349,P70315,Laptop Sleeve,13,25/09/2010 03:37:18 PM,20.76,15212,Spain
500962,P80323,Reusable Coffee Cup,1,03/03/2010 01:13:15 AM,3.67,12903,South Korea
500402,P38151,Pocket Calculator,8,15/09/2010 05:33:17 PM,11.15,17470,Spain
500477,P80080,Clip-on Reading Light,7,24/09/2010 05:23:21 PM,38.09,14300,Singapore
501391,P57553,Travel Notebook,17,04/11/2010 12:40:59 AM,5.89,19915,Argentina
500096,P64796,Reusable Coffee Cup,18,26/12/2010 04:16:59 AM,7.46,11050,Mexico
500201,P45435,Wireless Mouse,10,21/01/2010 03:44:23 AM,4.77,12417,Spain
501125,P13728,Reusable Coffee Cup,8,05/05/2010 03:19:12 PM,48.92,19444,Portugal
500937,P28268,Portable Charger,1,19/06/2010 02:56:46 PM,31.36,19852,Singapore
500260,P34842,Pocket Calculator,17,20/07/2010 01:29:41 PM,23.46,19377,South Korea
500401,P70315,Laptop Sleeve,14,21/12/2010 06:40:16 AM,20.76,15819,France
500378,P74600,Eco Lunch Box,8,15/05/2010 12:32:04 AM,1.73,14916,Austria
501047,P25015,Portable Charger,11,06/08/2010 01:54:22 PM,9.61,18194,Canada
500306,P81633,Ceramic Mug,8,12/07/2010 08:52:46 PM,39.68,16658,Brazil
500872,P45435,Wireless Mouse,17,13/01/2010 10:12:56 AM,4.77,14722,Netherlands
501868,P22550,Glass Water Bottle,15,29/06/2010 09:14:49 AM,20.35,14030,Switzerland
501307,P16125,Cotton Tote Bag,12,19/11/2010 01:19:41 AM,48.05,13247,Belgium
500585,P65312,Aromatherapy Oil,15,22/04/2010 04:45:01 AM,48.56,13469,Germany
500642,P76262,Travel Notebook,14,27/03/2010 07:02:42 AM,30.59,17549,Sweden
500738,P55246,Soft Throw Blanket,5,21/12/2010 11:10:02 PM,3.8,16048,Japan
501647,P46748,Laptop Sleeve,3,19/04/2010 04:02:51 PM,20.33,12215,Mexico
501725,P51722,Travel Notebook,4,01/07/2010 03:37:14 PM,21.49,14919,Brazil
500779,P53395,Glass Water Bottle,6,24/10/2010 11:29:28 AM,39.55,10730,Portugal
500361,P68434,Sticky Notes Pack,16,17/04/2010 10:38:31 AM,35.04,16615,Norway
500133,P98731,Ceramic Mug,12,08/12/2010 10:57:50 AM,39.18,12060,Ireland
501237,P68434,Sticky Notes Pack,18,06/02/2010 11:18:44 AM,35.04,15229,France
501549,P25793,LED Desk Lamp,8,21/04/2010 08:22:19 PM,20.97,12526,Brazil
501948,P67813,Soft Throw Blanket,19,27/01/2010 08:23:52 PM,17.51,17762,India
500359,P73185,Eco Lunch Box,15,30/04/2010 03:02:40 PM,9.2,17630,Finland
501151,P16125,Cotton Tote Bag,11,16/11/2010 08:54:17 PM,48.05,10324,Italy
501549,P48243,LED Desk Lamp,8,16/01/2010 01:53:17 PM,14.43,12430,Denmark
500868,P44142,Desk Clock,9,30/09/2010 05:00:30 AM,20.73,13319,Norway
501955,P37122,Portable Charger,16,28/08/2010 05:55:59 PM,23.96,10356,Australia
501033,P84329,Clip-on Reading Light,4,13/02/2010 01:14:31 PM,44.66,15123,New Zealand
501577,P11694,Wireless Earbuds,4,23/06/2010 02:37:50 AM,6.08,16540,Brazil
500465,P55246,Soft Throw Blanket,16,10/03/2010 06:03:40 PM,3.8,14536,Australia
500325,P25764,LED Desk Lamp,12,08/06/2010 03:58:12 PM,37.04,17715,Canada
501050,P37122,Portable Charger,8,09/10/2010 12:39:29 AM,23.96,18287,Germany
501419,P25793,LED Desk Lamp,7,20/10/2010 09:45:09 AM,20.97,11663,Brazil
501631,P74600,Eco Lunch Box,1,23/08/2010 07:51:26 PM,1.73,18884,China
501360,P93969,LED Desk Lamp,13,01/04/2010 01:05:25 AM,33.93,15777,Japan
500271,P66539,Magnetic Bookmark,5,28/04/2010 11:32:32 AM,41.49,11242,China
500975,P25793,LED Desk Lamp,19,26/07/2010 07:28:46 AM,20.97,14071,Greece
500111,P40480,Reusable Coffee Cup,11,17/08/2010 08:26:07 PM,32.39,10184,Brazil
501467,P22550,Glass Water Bottle,6,12/05/2010 03:00:07 AM,20.35,16765,Austria
500442,P28268,Portable Charger,9,25/06/2010 09:43:06 AM,31.36,14313,Austria
501498,P84329,Clip-on Reading Light,16,06/08/2010 06:22:31 PM,44.66,19674,Japan
501918,P22237,Leather Keychain,1,25/11/2010 07:39:39 AM,7.56,19780,Russian Federation
500698,P37355,Stainless Steel Straw Set,8,30/07/2010 09:37:28 PM,48.75,19114,China
500805,P55648,Pocket Calculator,19,22/02/2010 01:40:47 AM,28.72,11089,Finland
500105,P86762,USB-C Cable,16,14/04/2010 08:29:00 AM,4.14,11902,Netherlands
501227,P16125,Cotton Tote Bag,12,29/07/2010 09:49:32 PM,48.05,15229,Spain
501891,P34846,Clip-on Reading Light,19,12/03/2010 01:21:55 PM,32.55,17878,Finland
501542,P37122,Portable Charger,16,30/08/2010 12:47:02 PM,23.96,15769,Singapore
501236,P32720,Pocket Calculator,5,01/04/2010 10:52:39 AM,30.26,18888,South Korea
501237,P37355,Stainless Steel Straw Set,17,30/07/2010 08:39:05 AM,48.75,18367,Greece
501794,P83543,LED Desk Lamp,17,16/12/2010 04:52:13 AM,21.67,12517,Ireland
501904,P38151,Pocket Calculator,4,11/12/2010 06:11:04 PM,11.15,19445,Norway
501043,P47748,Ceramic Mug,17,17/02/2010 11:47:40 AM,10.17,19756,India
500268,P61399,Travel Adapter,2,14/05/2010 05:54:52 AM,31.08,19573,Denmark
501862,P22550,Glass Water Bottle,7,01/11/2010 01:46:52 AM,20.35,19759,China
500413,P53395,Glass Water Bottle,16,29/07/2010 12:38:19 PM,39.55,11953,Belgium
500998,P60993,Aromatherapy Oil,11,08/12/2010 03:17:56 PM,5.0,12415,Netherlands
501875,P77782,Eco Lunch Box,16,10/07/2010 09:07:34 PM,5.49,17173,Denmark
500381,P45829,Aromatherapy Oil,13,14/01/2010 02:36:35 AM,13.58,16324,New Zealand
500376,P15972,Wall Calendar,8,31/01/2010 10:26:34 AM,28.53,17433,Switzerland
501616,P11694,Wireless Earbuds,18,12/05/2010 07:42:59 PM,6.08,14643,Belgium
500857,P35556,Sticky Notes Pack,17,21/11/2010 11:43:40 AM,7.96,16147,Switzerland
501558,P16125,Cotton Tote Bag,5,18/08/2010 02:01:14 AM,48.05,12016,Finland
501743,P29288,Desk Clock,16,22/09/2010 09:28:49 AM,4.42,11088,Italy
501324,P70315,Laptop Sleeve,15,23/09/2010 02:22:00 AM,20.76,18667,China
501996,P71344,Cotton Tote Bag,15,22/12/2010 09:48:46 AM,47.49,15415,Greece
501811,P45829,Aromatherapy Oil,15,11/09/2010 10:04:52 AM,13.58,13291,South Africa
501456,P97968,Reusable Coffee Cup,6,17/06/2010 01:59:00 AM,31.3,18596,United States
501786,P80323,Reusable Coffee Cup,16,14/06/2010 02:14:38 AM,3.67,13280,Netherlands
501542,P55648,Pocket Calculator,1,27/10/2010 07:19:58 AM,28.72,10868,Ireland
501706,P18758,Mini Bluetooth Speaker,18,25/03/2010 04:04:25 PM,35.07,12256,United States
501052,P40480,Reusable Coffee Cup,2,26/04/2010 02:04:25 PM,32.39,11469,Austria
500780,P54225,Stainless Steel Straw Set,15,06/08/2010 04:59:56 AM,1.9,13124,United Kingdom
501227,P94268,Wall Calendar,2,27/02/2010 03:11:57 AM,7.64,13030,Switzerland
501203,P56008,Leather Keychain,3,16/03/2010 09:46:53 PM,13.87,13360,Sweden
501790,P29589,Travel Adapter,7,13/06/2010 02:41:35 AM,8.08,14316,Austria
501478,P15972,Wall Calendar,12,10/07/2010 06:39:00 AM,28.53,18379,Germany
501238,P68434,Sticky Notes Pack,10,16/02/2010 07:05:38 AM,35.04,18722,Brazil
500474,P71344,Cotton Tote Bag,2,04/04/2010 03:18:01 AM,47.49,16569,Sweden
500132,P65831,Sticky Notes Pack,15,08/06/2010 07:45:15 AM,48.77,13056,Canada
500660,P68557,Laptop Sleeve,12,22/12/2010 07:15:06 PM,2.8,16553,Italy
501294,P58231,Sticky Notes Pack,11,21/06/2010 10:36:37 PM,39.2,16208,Austria
501685,P29975,Travel Adapter,18,15/08/2010 12:27:00 AM,45.54,11033,United States
501487,P89099,Foldable Umbrella,3,18/01/2010 04:24:21 AM,43.48,18140,Sweden
501595,P56008,Leather Keychain,4,15/03/2010 01:50:31 PM,13.87,15228,Mexico
501285,P61939,Reusable Coffee Cup,18,03/08/2010 12:19:57 PM,28.22,10236,Netherlands
501309,P86762,USB-C Cable,10,15/07/2010 07:37:10 AM,4.14,11032,Sweden
501815,P91110,Soft Throw Blanket,2,01/12/2010 08:08:17 PM,13.36,17080,Netherlands
501923,P56008,Leather Keychain,7,14/02/2010 05:33:40 PM,13.87,19584,United Kingdom
500795,P25793,LED Desk Lamp,11,03/12/2010 10:37:24 AM,20.97,18097,Netherlands
500061,P97968,Reusable Coffee Cup,6,08/02/2010 12:20:11 PM,31.3,14887,Mexico
501300,P60390,Desk Clock,15,13/01/2010 03:21:08 PM,34.33,13192,Portugal
500898,P71344,Cotton Tote Bag,3,03/12/2010 07:30:02 AM,47.49,13759,Australia
501347,P98731,Ceramic Mug,8,07/03/2010 03:18:34 PM,39.18,11345,Argentina
501580,P97968,Reusable Coffee Cup,10,24/07/2010 08:22:01 AM,31.3,13330,Portugal
500978,P86762,USB-C Cable,18,17/01/2010 07:59:35 PM,4.14,12391,Austria
500201,P61977,Stainless Steel Straw Set,6,04/02/2010 11:08:32 PM,49.74,18566,United Kingdom
500028,P67813,Soft Throw Blanket,1,25/06/2010 03:16:25 AM,17.51,14589,Russian Federation
501998,P53395,Glass Water Bottle,15,18/11/2010 04:50:43 AM,39.55,17161,United States
501530,P53395,Glass Water Bottle,9,25/07/2010 12:41:13 AM,39.55,14592,United Kingdom
501964,P74600,Eco Lunch Box,1,05/12/2010 10:21:57 AM,1.73,16748,South Korea
500594,P29288,Desk Clock,4,18/04/2010 10:32:38 AM,4.42,17854,Singapore
501427,P55648,Pocket Calculator,13,03/10/2010 04:10:35 PM,28.72,10909,United Kingdom
500012,P83543,LED Desk Lamp,18,31/03/2010 11:55:03 AM,21.67,14270,New Zealand
500240,P35556,Sticky Notes Pack,13,01/08/2010 08:21:45 AM,7.96,17501,Greece
500002,P67813,Soft Throw Blanket,4,14/09/2010 04:10:15 PM,17.51,18938,Greece
500494,P81633,Ceramic Mug,7,22/05/2010 02:00:53 AM,39.68,19267,Portugal
501487,P86695,Cotton Tote Bag,12,01/06/2010 10:23:56 AM,8.87,12057,New Zealand
501553,P14792,Glass Water Bottle,9,14/04/2010 02:24:57 PM,6.85,18831,South Korea
500908,P28268,Portable Charger,5,05/02/2010 04:04:22 AM,31.36,14402,Netherlands
501379,P49056,LED Desk Lamp,12,19/02/2010 05:37:51 PM,10.51,10329,Singapore
500772,P21154,Phone Stand,14,29/03/2010 01:55:51 PM,23.33,11787,Australia
501848,P76201,Waterproof Pouch,16,16/03/2010 04:22:22 PM,1.29,11803,United States
500747,P45674,USB-C Cable,5,21/03/2010 11:47:54 PM,2.0,19745,Finland
501508,P65831,Sticky Notes Pack,3,11/08/2010 04:36:40 AM,48.77,15291,Switzerland
501268,P97914,Desk Organizer,10,24/07/2010 11:16:56 PM,4.94,14429,Norway
501222,P94268,Wall Calendar,5,15/08/2010 05:51:53 AM,7.64,10641,Russian Federation
501579,P59297,Portable Charger,4,14/11/2010 05:11:28 AM,7.39,14050,Spain
501552,P28268,Portable Charger,9,28/02/2010 06:27:02 PM,31.36,19416,Australia
500392,P25793,LED Desk Lamp,2,02/07/2010 05:56:35 AM,20.97,13591,Germany
500934,P64796,Reusable Coffee Cup,8,09/11/2010 09:50:47 AM,7.46,12337,China
501170,P91110,Soft Throw Blanket,18,04/05/2010 12:29:40 AM,13.36,11126,France
501531,P92164,Wall Calendar,4,10/11/2010 12:12:03 PM,20.55,16571,France
501132,P76262,Travel Notebook,18,27/01/2010 01:58:31 AM,30.59,15492,Netherlands
500799,P73185,Eco Lunch Box,17,28/10/2010 02:38:23 PM,9.2,19555,Portugal
501857,P86762,USB-C Cable,13,15/06/2010 01:08:16 AM,4.14,13667,New Zealand
501019,P68434,Sticky Notes Pack,5,20/07/2010 09:39:35 PM,35.04,15965,Australia
500643,P37355,Stainless Steel Straw Set,10,21/05/2010 11:10:41 PM,48.75,17401,China
501578,P61939,Reusable Coffee Cup,4,13/03/2010 01:00:15 PM,28.22,10721,Netherlands
501562,P68557,Laptop Sleeve,10,23/07/2010 01:02:16 AM,2.8,15190,Germany
501602,P47748,Ceramic Mug,4,06/04/2010 10:13:40 AM,10.17,19294,Italy
500893,P66539,Magnetic Bookmark,16,26/04/2010 11:47:05 AM,41.49,17836,South Korea
501195,P97968,Reusable Coffee Cup,1,20/03/2010 03:00:57 AM,31.3,15175,Greece
501301,P28268,Portable Charger,4,27/03/2010 12:48:31 PM,31.36,11856,United Kingdom
500335,P48243,LED Desk Lamp,15,04/03/2010 03:22:51 PM,14.43,19833,Finland
500315,P65831,Sticky Notes Pack,17,31/08/2010 12:42:32 PM,48.77,19910,Denmark
501009,P66539,Magnetic Bookmark,9,12/03/2010 12:00:45 AM,41.49,14747,Singapore
501070,P95924,Portable Charger,6,07/05/2010 02:27:56 PM,10.61,13201,South Korea
501654,P48664,Portable Charger,5,19/09/2010 07:58:43 PM,35.27,12976,China
500473,P29288,Desk Clock,7,06/02/2010 08:23:35 AM,4.42,15773,United States
501766,P67813,Soft Throw Blanket,13,15/10/2010 02:46:45 PM,17.51,13154,Denmark
500705,P92234,Wall Calendar,11,07/06/2010 10:50:15 AM,1.7,14289,Netherlands
500033,P16125,Cotton Tote Bag,5,21/03/2010 11:59:08 AM,48.05,16834,Finland
500473,P86695,Cotton Tote Bag,7,31/10/2010 08:15:56 AM,8.87,15206,South Africa
500395,P11694,Wireless Earbuds,18,21/03/2010 09:01:45 PM,6.08,14561,China
500732,P91110,Soft Throw Blanket,9,09/01/2010 06:00:18 PM,13.36,15283,United Kingdom
501611,P64796,Reusable Coffee Cup,6,06/11/2010 09:50:53 PM,7.46,14664,Netherlands
501619,P91110,Soft Throw Blanket,17,07/06/2010 10:32:24 PM,13.36,13527,Switzerland
500697,P29975,Travel Adapter,12,15/01/2010 06:55:45 AM,45.54,14090,Greece
501327,P16125,Cotton Tote Bag,13,19/12/2010 07:07:40 PM,48.05,19895,Greece
500440,P66539,Magnetic Bookmark,3,21/04/2010 06:41:51 AM,41.49,12401,Germany
500926,P84329,Clip-on Reading Light,1,29/07/2010 10:33:58 AM,44.66,13199,India
500443,P32720,Pocket Calculator,15,14/02/2010 02:17:51 AM,30.26,18664,Argentina
501062,P98954,Travel Notebook,13,15/10/2010 03:57:43 AM,13.38,11884,Portugal
501303,P45674,USB-C Cable,15,01/07/2010 04:33:37 AM,2.0,17235,Brazil
501819,P55648,Pocket Calculator,2,28/06/2010 05:55:58 PM,28.72,17261,Denmark
500793,P18328,Magnetic Bookmark,11,24/10/2010 11:07:31 PM,37.94,11942,Finland
501746,P67813,Soft Throw Blanket,18,26/11/2010 02:29:43 AM,17.51,17813,Brazil
501445,P45825,Desk Clock,13,13/11/2010 12:44:33 AM,22.47,17105,India
500074,P61939,Reusable Coffee Cup,11,19/08/2010 01:01:28 AM,28.22,12062,Germany
501700,P60993,Aromatherapy Oil,3,14/10/2010 12:45:50 PM,5.0,13029,Sweden
500470,P28268,Portable Charger,7,25/06/2010 12:23:59 AM,31.36,17541,New Zealand
500686,P30977,Pocket Calculator,14,16/12/2010 12:31:37 PM,12.0,12466,Japan
501390,P89099,Foldable Umbrella,6,14/01/2010 08:44:07 PM,43.48,16096,Switzerland
501976,P30977,Pocket Calculator,5,05/02/2010 07:41:24 AM,12.0,10863,South Korea
501007,P73185,Eco Lunch Box,19,12/04/2010 09:37:20 AM,9.2,15448,Singapore
501106,P55246,Soft Throw Blanket,4,12/05/2010 12:38:40 PM,3.8,17189,Norway
501479,P18758,Mini Bluetooth Speaker,2,07/02/2010 12:04:04 AM,35.07,18759,New Zealand
500020,P83543,LED Desk Lamp,10,19/08/2010 02:50:47 AM,21.67,15767,Belgium
501467,P32720,Pocket Calculator,2,28/03/2010 04:10:51 AM,30.26,18552,Russian Federation
500218,P68557,Laptop Sleeve,17,19/04/2010 04:32:32 AM,2.8,19985,Finland
500793,P86695,Cotton Tote Bag,11,25/08/2010 12:47:33 AM,8.87,17453,Mexico
500188,P56008,Leather Keychain,12,12/12/2010 08:32:07 PM,13.87,16829,Brazil
500892,P81633,Ceramic Mug,19,28/06/2010 11:30:12 PM,39.68,17244,New Zealand
501846,P86695,Cotton Tote Bag,4,06/11/2010 05:56:49 AM,8.87,19967,Germany
501936,P59297,Portable Charger,18,02/11/2010 01:40:23 PM,7.39,11844,Australia
501242,P95180,Wireless Mouse,13,26/09/2010 11:02:43 PM,9.04,17635,Greece
500577,P95180,Wireless Mouse,15,06/11/2010 08:03:17 PM,9.04,17332,Belgium
500013,P89099,Foldable Umbrella,19,11/06/2010 06:25:30 PM,43.48,14835,South Africa
500262,P98327,Phone Stand,15,02/12/2010 07:30:32 AM,12.76,15353,India
501851,P92234,Wall Calendar,15,01/10/2010 05:42:43 PM,1.7,17248,Ireland
501906,P18758,Mini Bluetooth Speaker,17,15/10/2010 07:05:31 PM,35.07,18115,Mexico
500875,P86762,USB-C Cable,14,15/03/2010 12:22:08 PM,4.14,15310,Singapore
500560,P77782,Eco Lunch Box,17,09/11/2010 02:07:57 PM,5.49,19543,Switzerland
500693,P95924,Portable Charger,15,12/06/2010 08:58:42 AM,10.61,11128,New Zealand
501825,P45825,Desk Clock,14,10/08/2010 08:08:54 PM,22.47,13730,Sweden
501038,P59297,Portable Charger,14,18/01/2010 04:03:17 PM,7.39,13312,Australia
501466,P65312,Aromatherapy Oil,8,22/10/2010 06:18:18 PM,48.56,15984,Japan
501406,P66827,Notebook Set,2,28/01/2010 08:59:43 PM,38.24,15349,Brazil
501606,P45825,Desk Clock,9,17/09/2010 04:06:16 AM,22.47,11507,United States
500925,P21545,Wireless Mouse,14,07/01/2010 05:35:08 PM,23.47,13927,Netherlands
501461,P29589,Travel Adapter,5,27/06/2010 11:41:43 AM,8.08,15051,Russian Federation
501304,P28268,Portable Charger,4,22/02/2010 04:46:29 AM,31.36,11806,Switzerland
501455,P65831,Sticky Notes Pack,8,09/09/2010 11:03:43 AM,48.77,13983,Argentina
500546,P28268,Portable Charger,9,24/03/2010 04:42:23 AM,31.36,19867,United Kingdom
501813,P66677,Sticky Notes Pack,17,05/03/2010 06:29:27 PM,24.94,14929,Australia
501237,P74600,Eco Lunch Box,2,17/07/2010 10:29:49 PM,1.73,16088,Denmark
501742,P66677,Sticky Notes Pack,15,16/03/2010 11:15:49 PM,24.94,15497,United Kingdom
501703,P74600,Eco Lunch Box,7,15/05/2010 03:31:01 AM,1.73,13856,United States
501255,P95180,Wireless Mouse,4,05/02/2010 05:23:36 AM,9.04,12094,Mexico
501384,P73185,Eco Lunch Box,18,16/08/2010 07:33:05 PM,9.2,10064,Austria
501543,P46748,Laptop Sleeve,11,26/03/2010 05:57:46 PM,20.33,15620,Finland
500786,P95180,Wireless Mouse,18,20/02/2010 06:51:27 AM,9.04,11395,Italy
500452,P97968,Reusable Coffee Cup,9,19/08/2010 05:54:31 PM,31.3,15967,Italy
500252,P65831,Sticky Notes Pack,17,03/03/2010 04:57:58 AM,48.77,15196,Singapore
501180,P38151,Pocket Calculator,5,24/04/2010 03:14:22 PM,11.15,14636,India
501558,P18328,Magnetic Bookmark,3,21/09/2010 11:17:08 PM,37.94,19900,France
501820,P55246,Soft Throw Blanket,9,17/11/2010 04:17:47 AM,3.8,19137,Singapore
501299,P85842,Soft Throw Blanket,5,15/08/2010 09:35:01 PM,10.64,16266,Portugal
500443,P10799,Desk Clock,19,16/04/2010 09:18:20 PM,39.18,17962,Portugal
500811,P93969,LED Desk Lamp,4,22/09/2010 11:13:23 AM,33.93,15278,Belgium
501225,P58231,Sticky Notes Pack,13,07/10/2010 10:36:27 AM,39.2,11620,China
501385,P25015,Portable Charger,9,26/08/2010 01:54:18 AM,9.61,11301,Denmark
500758,P40480,Reusable Coffee Cup,17,14/02/2010 03:09:52 PM,32.39,15088,Italy
500650,P86762,USB-C Cable,12,07/09/2010 12:06:35 AM,4.14,10104,Singapore
501469,P86762,USB-C Cable,10,13/05/2010 05:55:52 AM,4.14,14537,Switzerland
500666,P49056,LED Desk Lamp,17,14/12/2010 12:21:03 AM,10.51,13584,Greece
501017,P65831,Sticky Notes Pack,15,21/11/2010 02:42:59 PM,48.77,11351,Australia
500669,P21545,Wireless Mouse,11,29/11/2010 06:29:18 PM,23.47,17434,Switzerland
501803,P97778,Wall Calendar,2,28/01/2010 04:36:43 AM,5.6,11059,Russian Federation
500405,P44142,Desk Clock,7,07/10/2010 04:54:53 AM,20.73,19866,Japan
501477,P66332,Aromatherapy Oil,14,17/12/2010 03:22:01 AM,30.57,19522,Sweden
500491,P66332,Aromatherapy Oil,18,17/02/2010 08:04:00 PM,30.57,17892,Belgium
501844,P89099,Foldable Umbrella,8,18/04/2010 05:25:08 PM,43.48,19953,Canada
501278,P13728,Reusable Coffee Cup,13,19/03/2010 06:48:16 AM,48.92,18653,Portugal
501381,P38151,Pocket Calculator,7,01/09/2010 01:52:59 PM,11.15,18384,Greece
500889,P68557,Laptop Sleeve,2,08/10/2010 08:11:57 PM,2.8,18046,Brazil
501157,P46748,Laptop Sleeve,6,04/04/2010 09:50:55 PM,20.33,10296,Italy
501520,P45081,Sticky Notes Pack,16,13/03/2010 07:25:18 PM,47.01,15465,Brazil
500065,P56627,Pocket Calculator,4,17/06/2010 12:20:40 PM,39.71,15069,United Kingdom
500507,P58231,Sticky Notes Pack,3,09/10/2010 08:25:11 PM,39.2,10885,South Africa
501829,P97778,Wall Calendar,4,30/04/2010 06:44:34 PM,5.6,19117,Portugal
501766,P18328,Magnetic Bookmark,8,07/02/2010 07:10:01 PM,37.94,16221,France
500440,P65831,Sticky Notes Pack,14,02/04/2010 10:41:02 PM,48.77,15755,Switzerland
500608,P61196,Scented Candle,9,26/10/2010 12:43:26 AM,19.02,15739,Austria
500098,P86762,USB-C Cable,4,15/09/2010 09:00:00 AM,4.14,14491,Portugal
501826,P21772,Phone Stand,10,20/06/2010 12:56:52 PM,43.1,12792,India
500014,P21154,Phone Stand,12,19/08/2010 07:52:20 PM,23.33,14100,Italy
501425,P54225,Stainless Steel Straw Set,8,15/03/2010 01:04:50 AM,1.9,13297,China
500168,P65312,Aromatherapy Oil,8,13/08/2010 12:57:09 PM,48.56,16367,Austria
500043,P68434,Sticky Notes Pack,19,27/11/2010 08:03:42 AM,35.04,12977,China
501745,P29975,Travel Adapter,11,18/06/2010 07:23:26 PM,45.54,16446,Switzerland
500998,P86970,Reusable Coffee Cup,13,20/11/2010 01:03:31 AM,47.76,12291,Finland
501059,P61399,Travel Adapter,2,26/07/2010 07:25:14 AM,31.08,15142,Japan
500389,P86695,Cotton Tote Bag,7,21/07/2010 05:26:53 PM,8.87,15347,Argentina
501844,P16125,Cotton Tote Bag,11,16/08/2010 02:15:22 PM,48.05,16211,Portugal
501708,P11694,Wireless Earbuds,14,02/08/2010 12:57:27 AM,6.08,11185,Portugal
501943,P98731,Ceramic Mug,7,08/07/2010 06:44:31 PM,39.18,14899,Netherlands
500633,P29589,Travel Adapter,6,16/12/2010 10:30:30 AM,8.08,15255,Portugal
500922,P59297,Portable Charger,14,12/01/2010 08:33:26 AM,7.39,15265,Russian Federation
501970,P68557,Laptop Sleeve,7,15/03/2010 11:47:57 AM,2.8,11757,Germany
501356,P76201,Waterproof Pouch,6,22/05/2010 05:35:32 PM,1.29,18382,Switzerland
501096,P34842,Pocket Calculator,8,21/04/2010 01:51:35 PM,23.46,15558,Spain
500672,P83543,LED Desk Lamp,7,24/06/2010 09:11:09 AM,21.67,18753,South Korea
501719,P66677,Sticky Notes Pack,19,05/06/2010 02:26:26 PM,24.94,17248,Norway
500794,P68434,Sticky Notes Pack,19,10/03/2010 10:41:33 AM,35.04,11706,Sweden
501904,P85842,Soft Throw Blanket,8,03/06/2010 09:24:57 PM,10.64,16156,Argentina
500050,P61977,Stainless Steel Straw Set,17,01/12/2010 05:11:27 AM,49.74,13546,United States
501633,P66827,Notebook Set,8,23/04/2010 12:44:51 PM,38.24,18637,Finland
500754,P22237,Leather Keychain,9,25/11/2010 12:46:15 AM,7.56,15179,Greece
501492,P73185,Eco Lunch Box,16,07/11/2010 11:18:48 AM,9.2,15118,New Zealand
501561,P92164,Wall Calendar,13,13/08/2010 06:38:56 PM,20.55,13238,Argentina
501604,P97914,Desk Organizer,9,22/06/2010 04:46:17 AM,4.94,12971,China
501051,P65831,Sticky Notes Pack,15,15/07/2010 06:51:00 AM,48.77,16693,Ireland
501855,P73185,Eco Lunch Box,18,12/01/2010 04:16:29 AM,9.2,15309,France
501748,P25015,Portable Charger,6,12/10/2010 05:28:27 PM,9.61,10179,Sweden
501044,P74600,Eco Lunch Box,9,12/11/2010 01:28:05 AM,1.73,16584,Russian Federation
501675,P97914,Desk Organizer,16,20/07/2010 09:46:40 AM,4.94,16611,Denmark
500313,P61196,Scented Candle,9,07/11/2010 05:44:13 PM,19.02,11516,Finland
501395,P45674,USB-C Cable,7,27/01/2010 08:47:41 AM,2.0,17670,Denmark
500801,P80323,Reusable Coffee Cup,18,21/10/2010 12:16:21 AM,3.67,13257,Belgium
500428,P32720,Pocket Calculator,9,24/07/2010 02:43:33 PM,30.26,12126,Belgium
501807,P55246,Soft Throw Blanket,2,21/10/2010 06:59:45 AM,3.8,13322,France
500135,P61196,Scented Candle,14,15/02/2010 07:10:35 AM,19.02,11755,Switzerland
501071,P76201,Waterproof Pouch,1,21/02/2010 09:07:48 PM,1.29,12567,France
500937,P86695,Cotton Tote Bag,17,19/08/2010 12:59:09 AM,8.87,14962,Sweden
500261,P18328,Magnetic Bookmark,19,20/07/2010 09:35:01 PM,37.94,11976,Japan
